trial_id,vignette_id_x,seed,diagnostic_pair,evidence_level,information_quality,feature_ids,evidence_score,ground_truth_label,forced_choice_accuracy_applicable,expected_more_information_needed,expected_confidence_band,prompt_id,variant_type,option_A,option_B,expected_response_format,expected_choice_value,vignette_text,prompt_text,vignette_id_y,model,temperature,max_output_tokens,run_timestamp,call_started_at,status,response_status,incomplete_details,response_id,output_text,latency_seconds,parsed_ok,diagnosis,confidence,more_information_needed,parse_error,chosen_label,choice_correct,more_info_correct,confidence_prob
T_ATNCD_DRCI_S02_07_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_07,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,clear,N01;N04;N05;N06;DRCI04;ATNCD14,-1,underdetermined,False,True,low,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,underdetermined,"A 74-year-old patient reports mild memory problems, reduced concentration, and social withdrawal. A relative notices occasional forgetfulness, but there is no clear functional decline. The patient has fatigue and sleep disturbance. Cognitive screening is mildly abnormal but nonspecific.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 74-year-old patient reports mild memory problems, reduced concentration, and social withdrawal. A relative notices occasional forgetfulness, but there is no clear functional decline. The patient has fatigue and sleep disturbance. Cognitive screening is mildly abnormal but nonspecific.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_07,gpt-5,,3000,20260503_181739,2026-05-03T18:19:53.619710,ok,completed,None,resp_0b16c6743363db700069f791c9af0c8195beb312a801fee25a,"{""diagnosis"":""B"",""confidence"":67,""more_information_needed"":true}",2.524,True,B,67.0,True,,DRCI,,True,0.67
T_ATNCD_DRCI_S02_08_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_08,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,conflicting,ATNCD02;ATNCD04;DRCI02;DRCI04;DRCI06;DRCI09;C03;C09,-4,underdetermined,False,True,low,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,underdetermined,"A 75-year-old patient has a family-reported decline and mildly impaired delayed recall. At the same time, the patient has low mood, severe sleep disruption, fatigue, and testing performance that varies with effort. Some memory improves with cues, but the overall course remains uncertain.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 75-year-old patient has a family-reported decline and mildly impaired delayed recall. At the same time, the patient has low mood, severe sleep disruption, fatigue, and testing performance that varies with effort. Some memory improves with cues, but the overall course remains uncertain.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_08,gpt-5,,3000,20260503_181739,2026-05-03T18:19:56.345608,ok,completed,None,resp_0745b00bca7980730069f791cc66bc8194bcb42eb4d33b9037,"{""diagnosis"":""B"",""confidence"":70,""more_information_needed"":true}",2.417,True,B,70.0,True,,DRCI,,True,0.7
T_ATNCD_DRCI_S02_08_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_08,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,conflicting,ATNCD02;ATNCD04;DRCI02;DRCI04;DRCI06;DRCI09;C03;C09,-4,underdetermined,False,True,low,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,underdetermined,"A 75-year-old patient has a family-reported decline and mildly impaired delayed recall. At the same time, the patient has low mood, severe sleep disruption, fatigue, and testing performance that varies with effort. Some memory improves with cues, but the overall course remains uncertain.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 75-year-old patient has a family-reported decline and mildly impaired delayed recall. At the same time, the patient has low mood, severe sleep disruption, fatigue, and testing performance that varies with effort. Some memory improves with cues, but the overall course remains uncertain.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_08,gpt-5,,3000,20260503_181739,2026-05-03T18:19:58.963994,ok,completed,None,resp_0dac0a99fa5ab0c90069f791cf095c8197ae829e93f9424616,"{""diagnosis"":""A"",""confidence"":72,""more_information_needed"":true}",2.39,True,A,72.0,True,,DRCI,,True,0.72
T_ATNCD_DRCI_S02_08_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_08,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,conflicting,ATNCD02;ATNCD04;DRCI02;DRCI04;DRCI06;DRCI09;C03;C09,-4,underdetermined,False,True,low,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,underdetermined,"A 75-year-old patient has a family-reported decline and mildly impaired delayed recall. At the same time, the patient has low mood, severe sleep disruption, fatigue, and testing performance that varies with effort. Some memory improves with cues, but the overall course remains uncertain.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 75-year-old patient has a family-reported decline and mildly impaired delayed recall. At the same time, the patient has low mood, severe sleep disruption, fatigue, and testing performance that varies with effort. Some memory improves with cues, but the overall course remains uncertain.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_08,gpt-5,,3000,20260503_181739,2026-05-03T18:20:01.555152,ok,completed,None,resp_0cb8aac8b0ffa05d0069f791d19c708193b45c201faf5430ce,"{""diagnosis"":""B"",""confidence"":69,""more_information_needed"":true}",1.765,True,B,69.0,True,,DRCI,,True,0.69
T_ATNCD_DRCI_S02_09_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_09,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,missing,N04;N05;M01;M02;M03;M04;M05;M07,0,underdetermined,False,True,very_low,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,underdetermined,"A 73-year-old patient presents with vague memory concerns, social withdrawal, and reduced concentration. The time course is unclear. There is no informant, no objective cognitive testing, no functional history, no structured mood assessment, and no screen for reversible medical causes.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 73-year-old patient presents with vague memory concerns, social withdrawal, and reduced concentration. The time course is unclear. There is no informant, no objective cognitive testing, no functional history, no structured mood assessment, and no screen for reversible medical causes.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_09,gpt-5,,3000,20260503_181739,2026-05-03T18:20:03.521751,ok,completed,None,resp_0f98b61672a28c4e0069f791d398d88196bec7e00aaaa22ef4,"{""diagnosis"":""B"",""confidence"":55,""more_information_needed"":true}",1.87,True,B,55.0,True,,DRCI,,True,0.55
T_ATNCD_DRCI_S02_09_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_09,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,missing,N04;N05;M01;M02;M03;M04;M05;M07,0,underdetermined,False,True,very_low,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,underdetermined,"A 73-year-old patient presents with vague memory concerns, social withdrawal, and reduced concentration. The time course is unclear. There is no informant, no objective cognitive testing, no functional history, no structured mood assessment, and no screen for reversible medical causes.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 73-year-old patient presents with vague memory concerns, social withdrawal, and reduced concentration. The time course is unclear. There is no informant, no objective cognitive testing, no functional history, no structured mood assessment, and no screen for reversible medical causes.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_09,gpt-5,,3000,20260503_181739,2026-05-03T18:20:05.593310,ok,completed,None,resp_087b698a25347e410069f791d5a95c8190a8ebaf969d708f07,"{""diagnosis"":""A"",""confidence"":55,""more_information_needed"":true}",1.69,True,A,55.0,True,,DRCI,,True,0.55
T_ATNCD_DRCI_S02_09_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_09,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,missing,N04;N05;M01;M02;M03;M04;M05;M07,0,underdetermined,False,True,very_low,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,underdetermined,"A 73-year-old patient presents with vague memory concerns, social withdrawal, and reduced concentration. The time course is unclear. There is no informant, no objective cognitive testing, no functional history, no structured mood assessment, and no screen for reversible medical causes.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 73-year-old patient presents with vague memory concerns, social withdrawal, and reduced concentration. The time course is unclear. There is no informant, no objective cognitive testing, no functional history, no structured mood assessment, and no screen for reversible medical causes.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_09,gpt-5,,3000,20260503_181739,2026-05-03T18:20:07.484973,ok,completed,None,resp_0d7d40856454f8e20069f791d78e988197b470fa7d74a68b8e,"{""diagnosis"":""B"",""confidence"":55,""more_information_needed"":true}",1.291,True,B,55.0,True,,DRCI,,True,0.55
T_ATNCD_DRCI_S02_10_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_10,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,clear,DRCI01;DRCI02;DRCI04;DRCI07;DRCI09;DRCI16,-11,DRCI,True,False,moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_10,gpt-5,,3000,20260503_181739,2026-05-03T18:20:08.977193,ok,completed,None,resp_04782fd48ea2a5e00069f791d91c348193a0fb3ca196d22551,"{""diagnosis"":""B"",""confidence"":87,""more_information_needed"":false}",1.541,True,B,87.0,False,,DRCI,True,True,0.87
T_ATNCD_DRCI_S02_10_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_10,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,clear,DRCI01;DRCI02;DRCI04;DRCI07;DRCI09;DRCI16,-11,DRCI,True,False,moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_10,gpt-5,,3000,20260503_181739,2026-05-03T18:20:10.720259,ok,completed,None,resp_09d73c25a2ccc16a0069f791daca748190a24a884b26e56f35,"{""diagnosis"":""A"",""confidence"":90,""more_information_needed"":false}",1.272,True,A,90.0,False,,DRCI,True,True,0.9
T_ATNCD_DRCI_S02_10_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_10,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,clear,DRCI01;DRCI02;DRCI04;DRCI07;DRCI09;DRCI16,-11,DRCI,True,False,moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_10,gpt-5,,3000,20260503_181739,2026-05-03T18:20:12.194598,ok,completed,None,resp_05c69bdff49148350069f791dc478c8195ae005462867812fd,"{""diagnosis"":""B"",""confidence"":87,""more_information_needed"":false}",1.329,True,B,87.0,False,,DRCI,True,True,0.87
T_ATNCD_DRCI_S02_11_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_11,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI02;DRCI03;DRCI06;DRCI07;ATNCD02;ATNCD03;C04,-4,DRCI,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_11,gpt-5,,3000,20260503_181739,2026-05-03T18:20:13.726577,ok,completed,None,resp_0d13172ac9248b6f0069f791de00588190a6f60ec4b66fdbff,"{""diagnosis"":""B"",""confidence"":73,""more_information_needed"":true}",1.503,True,B,73.0,True,,DRCI,True,True,0.73
T_ATNCD_DRCI_S02_11_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_11,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI02;DRCI03;DRCI06;DRCI07;ATNCD02;ATNCD03;C04,-4,DRCI,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_11,gpt-5,,3000,20260503_181739,2026-05-03T18:20:15.430653,ok,completed,None,resp_06d6424e1d645ef00069f791df7cf88190ab1a16c5d22ba730,"{""diagnosis"":""A"",""confidence"":77,""more_information_needed"":true}",2.273,True,A,77.0,True,,DRCI,True,True,0.77
T_ATNCD_DRCI_S02_11_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_11,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI02;DRCI03;DRCI06;DRCI07;ATNCD02;ATNCD03;C04,-4,DRCI,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_11,gpt-5,,3000,20260503_181739,2026-05-03T18:20:17.905234,ok,completed,None,resp_0c54cc3c59aa8d490069f791e1f6e08190bc36ed1df7fac4f8,"{""diagnosis"":""B"",""confidence"":71,""more_information_needed"":true}",2.25,True,B,71.0,True,,DRCI,True,True,0.71
T_ATNCD_DRCI_S02_12_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_12,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI08;DRCI14;M01;M02;M03;M04,-7,DRCI,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_12,gpt-5,,3000,20260503_181739,2026-05-03T18:20:20.356872,ok,completed,None,resp_0dd42b508d6910480069f791e486cc8196b8414a9d309dbc23,"{""diagnosis"":""B"",""confidence"":67,""more_information_needed"":true}",2.177,True,B,67.0,True,,DRCI,True,True,0.67
T_ATNCD_DRCI_S02_12_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_12,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI08;DRCI14;M01;M02;M03;M04,-7,DRCI,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_12,gpt-5,,3000,20260503_181739,2026-05-03T18:20:22.735093,ok,completed,None,resp_0f1e31cc2c3715970069f791e6cb608195854d0e5a5079c1ab,"{""diagnosis"":""A"",""confidence"":68,""more_information_needed"":true}",1.351,True,A,68.0,True,,DRCI,True,True,0.68
T_ATNCD_DRCI_S02_12_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_12,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI08;DRCI14;M01;M02;M03;M04,-7,DRCI,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_12,gpt-5,,3000,20260503_181739,2026-05-03T18:20:24.288204,ok,completed,None,resp_0723a8c6a9a064ac0069f791e85ad481909f3b48ae402f7516,"{""diagnosis"":""B"",""confidence"":62,""more_information_needed"":true}",3.296,True,B,62.0,True,,DRCI,True,True,0.62
T_ATNCD_DRCI_S02_13_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_13,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI07;DRCI09;DRCI10;DRCI18,-16,DRCI,True,False,high,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 68-year-old patient developed memory complaints during a severe depressive episode with low mood, anhedonia, poor sleep, fatigue, and withdrawal. Testing shows slowed processing speed and executive dysfunction, while memory improves with cues. Function appears limited mainly by low motivation and fatigue, and cognition improves after treatment of depression.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 68-year-old patient developed memory complaints during a severe depressive episode with low mood, anhedonia, poor sleep, fatigue, and withdrawal. Testing shows slowed processing speed and executive dysfunction, while memory improves with cues. Function appears limited mainly by low motivation and fatigue, and cognition improves after treatment of depression.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_13,gpt-5,,3000,20260503_181739,2026-05-03T18:20:27.786031,ok,completed,None,resp_083195cc3c962f070069f791ebda108196b72be6f2d9243a63,"{""diagnosis"":""B"",""confidence"":93,""more_information_needed"":false}",1.664,True,B,93.0,False,,DRCI,True,True,0.93
