trial_id,vignette_id,seed,diagnostic_pair,evidence_level,information_quality,feature_ids,evidence_score,ground_truth_label,forced_choice_accuracy_applicable,expected_more_information_needed,expected_confidence_band,prompt_id,variant_type,option_A,option_B,expected_response_format,expected_choice_value,vignette_text,prompt_text
T_ATNCD_DRCI_S02_07_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_07,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,clear,N01;N04;N05;N06;DRCI04;ATNCD14,-1,underdetermined,False,True,low,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,underdetermined,"A 74-year-old patient reports mild memory problems, reduced concentration, and social withdrawal. A relative notices occasional forgetfulness, but there is no clear functional decline. The patient has fatigue and sleep disturbance. Cognitive screening is mildly abnormal but nonspecific.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 74-year-old patient reports mild memory problems, reduced concentration, and social withdrawal. A relative notices occasional forgetfulness, but there is no clear functional decline. The patient has fatigue and sleep disturbance. Cognitive screening is mildly abnormal but nonspecific.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_07_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_07,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,clear,N01;N04;N05;N06;DRCI04;ATNCD14,-1,underdetermined,False,True,low,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,underdetermined,"A 74-year-old patient reports mild memory problems, reduced concentration, and social withdrawal. A relative notices occasional forgetfulness, but there is no clear functional decline. The patient has fatigue and sleep disturbance. Cognitive screening is mildly abnormal but nonspecific.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 74-year-old patient reports mild memory problems, reduced concentration, and social withdrawal. A relative notices occasional forgetfulness, but there is no clear functional decline. The patient has fatigue and sleep disturbance. Cognitive screening is mildly abnormal but nonspecific.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_07_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_07,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,clear,N01;N04;N05;N06;DRCI04;ATNCD14,-1,underdetermined,False,True,low,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,underdetermined,"A 74-year-old patient reports mild memory problems, reduced concentration, and social withdrawal. A relative notices occasional forgetfulness, but there is no clear functional decline. The patient has fatigue and sleep disturbance. Cognitive screening is mildly abnormal but nonspecific.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 74-year-old patient reports mild memory problems, reduced concentration, and social withdrawal. A relative notices occasional forgetfulness, but there is no clear functional decline. The patient has fatigue and sleep disturbance. Cognitive screening is mildly abnormal but nonspecific.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_08_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_08,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,conflicting,ATNCD02;ATNCD04;DRCI02;DRCI04;DRCI06;DRCI09;C03;C09,-4,underdetermined,False,True,low,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,underdetermined,"A 75-year-old patient has a family-reported decline and mildly impaired delayed recall. At the same time, the patient has low mood, severe sleep disruption, fatigue, and testing performance that varies with effort. Some memory improves with cues, but the overall course remains uncertain.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 75-year-old patient has a family-reported decline and mildly impaired delayed recall. At the same time, the patient has low mood, severe sleep disruption, fatigue, and testing performance that varies with effort. Some memory improves with cues, but the overall course remains uncertain.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_08_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_08,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,conflicting,ATNCD02;ATNCD04;DRCI02;DRCI04;DRCI06;DRCI09;C03;C09,-4,underdetermined,False,True,low,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,underdetermined,"A 75-year-old patient has a family-reported decline and mildly impaired delayed recall. At the same time, the patient has low mood, severe sleep disruption, fatigue, and testing performance that varies with effort. Some memory improves with cues, but the overall course remains uncertain.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 75-year-old patient has a family-reported decline and mildly impaired delayed recall. At the same time, the patient has low mood, severe sleep disruption, fatigue, and testing performance that varies with effort. Some memory improves with cues, but the overall course remains uncertain.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_08_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_08,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,conflicting,ATNCD02;ATNCD04;DRCI02;DRCI04;DRCI06;DRCI09;C03;C09,-4,underdetermined,False,True,low,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,underdetermined,"A 75-year-old patient has a family-reported decline and mildly impaired delayed recall. At the same time, the patient has low mood, severe sleep disruption, fatigue, and testing performance that varies with effort. Some memory improves with cues, but the overall course remains uncertain.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 75-year-old patient has a family-reported decline and mildly impaired delayed recall. At the same time, the patient has low mood, severe sleep disruption, fatigue, and testing performance that varies with effort. Some memory improves with cues, but the overall course remains uncertain.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_09_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_09,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,missing,N04;N05;M01;M02;M03;M04;M05;M07,0,underdetermined,False,True,very_low,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,underdetermined,"A 73-year-old patient presents with vague memory concerns, social withdrawal, and reduced concentration. The time course is unclear. There is no informant, no objective cognitive testing, no functional history, no structured mood assessment, and no screen for reversible medical causes.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 73-year-old patient presents with vague memory concerns, social withdrawal, and reduced concentration. The time course is unclear. There is no informant, no objective cognitive testing, no functional history, no structured mood assessment, and no screen for reversible medical causes.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_09_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_09,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,missing,N04;N05;M01;M02;M03;M04;M05;M07,0,underdetermined,False,True,very_low,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,underdetermined,"A 73-year-old patient presents with vague memory concerns, social withdrawal, and reduced concentration. The time course is unclear. There is no informant, no objective cognitive testing, no functional history, no structured mood assessment, and no screen for reversible medical causes.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 73-year-old patient presents with vague memory concerns, social withdrawal, and reduced concentration. The time course is unclear. There is no informant, no objective cognitive testing, no functional history, no structured mood assessment, and no screen for reversible medical causes.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_09_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_09,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,missing,N04;N05;M01;M02;M03;M04;M05;M07,0,underdetermined,False,True,very_low,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,underdetermined,"A 73-year-old patient presents with vague memory concerns, social withdrawal, and reduced concentration. The time course is unclear. There is no informant, no objective cognitive testing, no functional history, no structured mood assessment, and no screen for reversible medical causes.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 73-year-old patient presents with vague memory concerns, social withdrawal, and reduced concentration. The time course is unclear. There is no informant, no objective cognitive testing, no functional history, no structured mood assessment, and no screen for reversible medical causes.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_10_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_10,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,clear,DRCI01;DRCI02;DRCI04;DRCI07;DRCI09;DRCI16,-11,DRCI,True,False,moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_10_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_10,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,clear,DRCI01;DRCI02;DRCI04;DRCI07;DRCI09;DRCI16,-11,DRCI,True,False,moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_10_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_10,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,clear,DRCI01;DRCI02;DRCI04;DRCI07;DRCI09;DRCI16,-11,DRCI,True,False,moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_11_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_11,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI02;DRCI03;DRCI06;DRCI07;ATNCD02;ATNCD03;C04,-4,DRCI,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_11_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_11,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI02;DRCI03;DRCI06;DRCI07;ATNCD02;ATNCD03;C04,-4,DRCI,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_11_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_11,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI02;DRCI03;DRCI06;DRCI07;ATNCD02;ATNCD03;C04,-4,DRCI,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_12_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_12,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI08;DRCI14;M01;M02;M03;M04,-7,DRCI,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_12_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_12,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI08;DRCI14;M01;M02;M03;M04,-7,DRCI,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_12_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_12,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI08;DRCI14;M01;M02;M03;M04,-7,DRCI,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_13_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_13,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI07;DRCI09;DRCI10;DRCI18,-16,DRCI,True,False,high,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 68-year-old patient developed memory complaints during a severe depressive episode with low mood, anhedonia, poor sleep, fatigue, and withdrawal. Testing shows slowed processing speed and executive dysfunction, while memory improves with cues. Function appears limited mainly by low motivation and fatigue, and cognition improves after treatment of depression.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 68-year-old patient developed memory complaints during a severe depressive episode with low mood, anhedonia, poor sleep, fatigue, and withdrawal. Testing shows slowed processing speed and executive dysfunction, while memory improves with cues. Function appears limited mainly by low motivation and fatigue, and cognition improves after treatment of depression.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_13_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_13,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI07;DRCI09;DRCI10;DRCI18,-16,DRCI,True,False,high,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 68-year-old patient developed memory complaints during a severe depressive episode with low mood, anhedonia, poor sleep, fatigue, and withdrawal. Testing shows slowed processing speed and executive dysfunction, while memory improves with cues. Function appears limited mainly by low motivation and fatigue, and cognition improves after treatment of depression.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 68-year-old patient developed memory complaints during a severe depressive episode with low mood, anhedonia, poor sleep, fatigue, and withdrawal. Testing shows slowed processing speed and executive dysfunction, while memory improves with cues. Function appears limited mainly by low motivation and fatigue, and cognition improves after treatment of depression.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
T_ATNCD_DRCI_S02_13_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_13,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI07;DRCI09;DRCI10;DRCI18,-16,DRCI,True,False,high,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 68-year-old patient developed memory complaints during a severe depressive episode with low mood, anhedonia, poor sleep, fatigue, and withdrawal. Testing shows slowed processing speed and executive dysfunction, while memory improves with cues. Function appears limited mainly by low motivation and fatigue, and cognition improves after treatment of depression.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 68-year-old patient developed memory complaints during a severe depressive episode with low mood, anhedonia, poor sleep, fatigue, and withdrawal. Testing shows slowed processing speed and executive dysfunction, while memory improves with cues. Function appears limited mainly by low motivation and fatigue, and cognition improves after treatment of depression.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning."
