trial_id,vignette_id_x,seed,diagnostic_pair,evidence_level,information_quality,feature_ids,evidence_score,ground_truth_label,forced_choice_accuracy_applicable,expected_more_information_needed,expected_confidence_band,prompt_id,variant_type,option_A,option_B,expected_response_format,expected_choice_value,vignette_text,prompt_text,vignette_id_y,model,temperature,max_output_tokens,run_timestamp,call_started_at,status,response_status,incomplete_details,response_id,output_text,latency_seconds,parsed_ok,diagnosis,confidence,more_information_needed,parse_error,chosen_label,choice_correct,more_info_correct,confidence_prob
T_ATNCD_DRCI_S02_09_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_09,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,equivocal,missing,N04;N05;M01;M02;M03;M04;M05;M07,0,underdetermined,False,True,very_low,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,underdetermined,"A 73-year-old patient presents with vague memory concerns, social withdrawal, and reduced concentration. The time course is unclear. There is no informant, no objective cognitive testing, no functional history, no structured mood assessment, and no screen for reversible medical causes.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 73-year-old patient presents with vague memory concerns, social withdrawal, and reduced concentration. The time course is unclear. There is no informant, no objective cognitive testing, no functional history, no structured mood assessment, and no screen for reversible medical causes.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_09,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:12:38.237971,ok,completed,None,resp_04c5b346ca0c0b130069f765e64d20819383b48dce03411805,"{""diagnosis"":""A"",""confidence"":60,""more_information_needed"":true}",0.84,True,A,60.0,True,,AT_NCD,,True,0.6
T_ATNCD_DRCI_S02_10_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_10,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,clear,DRCI01;DRCI02;DRCI04;DRCI07;DRCI09;DRCI16,-11,DRCI,True,False,moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_10,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:12:39.279974,ok,completed,None,resp_0861bcd98f43f8ab0069f765e759f08196be4c9a19005a9347,"{""diagnosis"":""B"",""confidence"":72,""more_information_needed"":false}",1.204,True,B,72.0,False,,DRCI,True,True,0.72
T_ATNCD_DRCI_S02_10_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_10,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,clear,DRCI01;DRCI02;DRCI04;DRCI07;DRCI09;DRCI16,-11,DRCI,True,False,moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_10,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:12:40.685914,ok,completed,None,resp_011278108a7cbf060069f765e8d5748191bd1f5458e2d9d787,"{""diagnosis"":""A"",""confidence"":68,""more_information_needed"":false}",1.243,True,A,68.0,False,,DRCI,True,True,0.68
T_ATNCD_DRCI_S02_10_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_10,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,clear,DRCI01;DRCI02;DRCI04;DRCI07;DRCI09;DRCI16,-11,DRCI,True,False,moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 70-year-old patient reports cognitive problems that started during a depressive episode. Low mood, poor sleep, fatigue, and concentration difficulties are prominent. Testing shows slowed processing speed and executive inefficiency, and memory improves with cues. Daily activities are largely intact when motivation is adequate.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_10,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:12:42.131423,ok,completed,None,resp_017b770bf3a81b020069f765ea35a481928da9ad308f42d364,"{""diagnosis"":""A"",""confidence"":72,""more_information_needed"":false}",1.155,True,A,72.0,False,,AT_NCD,False,True,0.72
T_ATNCD_DRCI_S02_11_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_11,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI02;DRCI03;DRCI06;DRCI07;ATNCD02;ATNCD03;C04,-4,DRCI,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_11,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:12:43.488074,ok,completed,None,resp_07482e06ea6ddfeb0069f765eb8d208193b375bff295270f2b,"{""diagnosis"":""B"",""confidence"":62,""more_information_needed"":false}",0.992,True,B,62.0,False,,DRCI,True,False,0.62
T_ATNCD_DRCI_S02_11_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_11,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI02;DRCI03;DRCI06;DRCI07;ATNCD02;ATNCD03;C04,-4,DRCI,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_11,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:12:44.681893,ok,completed,None,resp_02aa98a9e7e486f90069f765ecc1b881918ca8ec72f6e5b5a3,"{""diagnosis"":""A"",""confidence"":62,""more_information_needed"":false}",0.972,True,A,62.0,False,,DRCI,True,False,0.62
T_ATNCD_DRCI_S02_11_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_11,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,conflicting,DRCI02;DRCI03;DRCI06;DRCI07;ATNCD02;ATNCD03;C04,-4,DRCI,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 72-year-old patient has persistent low mood, anhedonia, fatigue, and cognitive performance that varies with effort. Testing suggests slowed processing and executive inefficiency. A family member also reports occasional repeated questions and a few medication errors, although these seem to occur during periods of withdrawal and low motivation.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_11,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:12:45.856543,ok,completed,None,resp_02da4015a82cb2bd0069f765edef24819db54496bda280bb1c,"{""diagnosis"":""A"",""confidence"":65,""more_information_needed"":false}",1.237,True,A,65.0,False,,AT_NCD,False,False,0.65
T_ATNCD_DRCI_S02_12_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_12,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI08;DRCI14;M01;M02;M03;M04,-7,DRCI,True,True,low_to_moderate,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_12,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:12:47.295831,ok,completed,None,resp_0e26f4f12388c4bf0069f765ef5c88819590b26529b2e13b7a,"{""diagnosis"":""A"",""confidence"":55,""more_information_needed"":true}",1.024,True,A,55.0,True,,AT_NCD,False,True,0.55
T_ATNCD_DRCI_S02_12_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_12,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI08;DRCI14;M01;M02;M03;M04,-7,DRCI,True,True,low_to_moderate,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_12,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:12:48.521400,ok,completed,None,resp_0facae219a595d070069f765f0a3948195abc22ea91f72039d,"{""diagnosis"":""A"",""confidence"":62,""more_information_needed"":true}",1.117,True,A,62.0,True,,DRCI,True,True,0.62
T_ATNCD_DRCI_S02_12_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_12,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,moderate_DRCI,missing,DRCI02;DRCI04;DRCI08;DRCI14;M01;M02;M03;M04,-7,DRCI,True,True,low_to_moderate,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 69-year-old patient reports poor concentration, fatigue, sleep disturbance, and memory complaints that fluctuate with mood. No informant is available, no formal cognitive testing has been performed, the time course is not well documented, and functional status is unclear.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_12,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:12:49.840694,ok,completed,None,resp_0718231f473a714b0069f765f1ebb881a3acee31820e0e3fbd,"{""diagnosis"":""A"",""confidence"":60,""more_information_needed"":true}",2.94,True,A,60.0,True,,AT_NCD,False,True,0.6
T_ATNCD_DRCI_S02_13_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_13,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI07;DRCI09;DRCI10;DRCI18,-16,DRCI,True,False,high,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 68-year-old patient developed memory complaints during a severe depressive episode with low mood, anhedonia, poor sleep, fatigue, and withdrawal. Testing shows slowed processing speed and executive dysfunction, while memory improves with cues. Function appears limited mainly by low motivation and fatigue, and cognition improves after treatment of depression.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 68-year-old patient developed memory complaints during a severe depressive episode with low mood, anhedonia, poor sleep, fatigue, and withdrawal. Testing shows slowed processing speed and executive dysfunction, while memory improves with cues. Function appears limited mainly by low motivation and fatigue, and cognition improves after treatment of depression.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_13,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:12:52.982959,ok,completed,None,resp_0dc0d0a295bffd410069f765f50d488197a55853706667cc20,"{""diagnosis"":""B"",""confidence"":72,""more_information_needed"":false}",0.896,True,B,72.0,False,,DRCI,True,True,0.72
T_ATNCD_DRCI_S02_13_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_13,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI07;DRCI09;DRCI10;DRCI18,-16,DRCI,True,False,high,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 68-year-old patient developed memory complaints during a severe depressive episode with low mood, anhedonia, poor sleep, fatigue, and withdrawal. Testing shows slowed processing speed and executive dysfunction, while memory improves with cues. Function appears limited mainly by low motivation and fatigue, and cognition improves after treatment of depression.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 68-year-old patient developed memory complaints during a severe depressive episode with low mood, anhedonia, poor sleep, fatigue, and withdrawal. Testing shows slowed processing speed and executive dysfunction, while memory improves with cues. Function appears limited mainly by low motivation and fatigue, and cognition improves after treatment of depression.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_13,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:12:54.083191,ok,completed,None,resp_06a0f3c5a3ea82190069f765f62a248192920d3b7ec926c495,"{""diagnosis"":""A"",""confidence"":74,""more_information_needed"":false}",2.872,True,A,74.0,False,,DRCI,True,True,0.74
T_ATNCD_DRCI_S02_13_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_13,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,clear,DRCI01;DRCI02;DRCI03;DRCI04;DRCI07;DRCI09;DRCI10;DRCI18,-16,DRCI,True,False,high,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 68-year-old patient developed memory complaints during a severe depressive episode with low mood, anhedonia, poor sleep, fatigue, and withdrawal. Testing shows slowed processing speed and executive dysfunction, while memory improves with cues. Function appears limited mainly by low motivation and fatigue, and cognition improves after treatment of depression.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 68-year-old patient developed memory complaints during a severe depressive episode with low mood, anhedonia, poor sleep, fatigue, and withdrawal. Testing shows slowed processing speed and executive dysfunction, while memory improves with cues. Function appears limited mainly by low motivation and fatigue, and cognition improves after treatment of depression.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_13,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:12:57.157036,ok,completed,None,resp_01b1fcf8a5c653f30069f765f93b80819eb62dd2c38569da35,"{""diagnosis"":""A"",""confidence"":72,""more_information_needed"":false}",2.168,True,A,72.0,False,,AT_NCD,False,True,0.72
T_ATNCD_DRCI_S02_14_P01_AB_letters_ATNCD_first,ATNCD_DRCI_S02_14,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,conflicting,DRCI01;DRCI02;DRCI03;DRCI06;DRCI07;DRCI09;DRCI17;ATNCD14;C08,-12,DRCI,True,True,moderate_to_high,P01_AB_letters_ATNCD_first,letter_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,A_or_B,B,"A 70-year-old patient developed cognitive complaints in the context of severe low mood and anhedonia. Performance varies with effort, testing shows slowed processing, and memory improves with cues. MRI is age-appropriate. A relative notes some forgetfulness, but concentration improved after mood treatment and no steady functional decline is documented.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Probable Alzheimer-type neurocognitive disorder
B. Depression-related cognitive impairment

Vignette:
A 70-year-old patient developed cognitive complaints in the context of severe low mood and anhedonia. Performance varies with effort, testing shows slowed processing, and memory improves with cues. MRI is age-appropriate. A relative notes some forgetfulness, but concentration improved after mood treatment and no steady functional decline is documented.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_14,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:12:59.526665,ok,completed,None,resp_03b89c5cec89f92f0069f765fb95b48197a842ae7be7dc4377,"{""diagnosis"":""B"",""confidence"":78,""more_information_needed"":false}",1.023,True,B,78.0,False,,DRCI,True,False,0.78
T_ATNCD_DRCI_S02_14_P02_BA_letters_DRCI_first,ATNCD_DRCI_S02_14,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,conflicting,DRCI01;DRCI02;DRCI03;DRCI06;DRCI07;DRCI09;DRCI17;ATNCD14;C08,-12,DRCI,True,True,moderate_to_high,P02_BA_letters_DRCI_first,letter_options_DRCI_first,Depression-related cognitive impairment,Probable Alzheimer-type neurocognitive disorder,A_or_B,A,"A 70-year-old patient developed cognitive complaints in the context of severe low mood and anhedonia. Performance varies with effort, testing shows slowed processing, and memory improves with cues. MRI is age-appropriate. A relative notes some forgetfulness, but concentration improved after mood treatment and no steady functional decline is documented.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
A. Depression-related cognitive impairment
B. Probable Alzheimer-type neurocognitive disorder

Vignette:
A 70-year-old patient developed cognitive complaints in the context of severe low mood and anhedonia. Performance varies with effort, testing shows slowed processing, and memory improves with cues. MRI is age-appropriate. A relative notes some forgetfulness, but concentration improved after mood treatment and no steady functional decline is documented.

Return JSON only:
{
  ""diagnosis"": ""A or B"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_14,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:13:00.751954,ok,completed,None,resp_0db0044e00fb223d0069f765fcd410819e9fef4d7593dec1ae,"{""diagnosis"":""A"",""confidence"":68,""more_information_needed"":false}",0.991,True,A,68.0,False,,DRCI,True,False,0.68
T_ATNCD_DRCI_S02_14_P03_named_options_ATNCD_first,ATNCD_DRCI_S02_14,2,Probable Alzheimer-type neurocognitive disorder vs depression-related cognitive impairment,strong_DRCI,conflicting,DRCI01;DRCI02;DRCI03;DRCI06;DRCI07;DRCI09;DRCI17;ATNCD14;C08,-12,DRCI,True,True,moderate_to_high,P03_named_options_ATNCD_first,named_options_ATNCD_first,Probable Alzheimer-type neurocognitive disorder,Depression-related cognitive impairment,full_diagnosis_label,Depression-related cognitive impairment,"A 70-year-old patient developed cognitive complaints in the context of severe low mood and anhedonia. Performance varies with effort, testing shows slowed processing, and memory improves with cues. MRI is age-appropriate. A relative notes some forgetfulness, but concentration improved after mood treatment and no steady functional decline is documented.","You are given a synthetic clinical vignette for a research study.

Choose the more likely clinical interpretation from the two options provided, based only on the information in the vignette.

Options:
- Probable Alzheimer-type neurocognitive disorder
- Depression-related cognitive impairment

Vignette:
A 70-year-old patient developed cognitive complaints in the context of severe low mood and anhedonia. Performance varies with effort, testing shows slowed processing, and memory improves with cues. MRI is age-appropriate. A relative notes some forgetfulness, but concentration improved after mood treatment and no steady functional decline is documented.

Return JSON only:
{
  ""diagnosis"": ""Probable Alzheimer-type neurocognitive disorder or Depression-related cognitive impairment"",
  ""confidence"": number from 0 to 100,
  ""more_information_needed"": true or false
}

Confidence means your estimated probability that your chosen interpretation is correct based only on the information provided.
Do not provide medical advice.
Do not explain your reasoning.",ATNCD_DRCI_S02_14,gpt-5-nano,,2000,20260503_151044,2026-05-03T15:13:01.944542,ok,completed,None,resp_052d9fc50fe9c7eb0069f765fe072881a2bac050366b1c6898,"{""diagnosis"":""A"",""confidence"":72,""more_information_needed"":false}",1.501,True,A,72.0,False,,AT_NCD,False,False,0.72
